
1.0,27.680735757726005
2.0,62.161106012479394
3.0,69.14558432047389
4.0,68.86315133477996
5.0,68.14091781887288
6.0,68.22851500199442
7.0,69.08821267029097
8.0,69.77563359591986
9.0,69.08497559280129
10.0,67.61637698264582
11.0,66.79043484414373
12.0,67.01309699586034
13.0,67.81002529764771
14.0,67.72584245078623
15.0,67.7040930421044
16.0,69.37125516013873
17.0,68.86943753982919
18.0,67.76318645408742
19.0,69.59522660483978
20.0,69.24576543341541
21.0,67.75966976991592
22.0,68.26070895469985
23.0,66.50955192326839
24.0,66.03862431819938
25.0,67.71038899936374
26.0,67.46599309914063
27.0,68.7780775645453
28.0,69.1037175066115
29.0,67.34161227548235
30.0,66.19986627598968
31.0,67.27724673658206
32.0,67.60358591638953
33.0,66.93989973901517
34.0,68.85045144068333
35.0,70.8278680664173
36.0,70.55613727799818
37.0,68.4090604499668
38.0,67.41674482947678
39.0,67.68459333293629
40.0,66.20790028303428
41.0,66.2938289934711
42.0,66.78295155539807
43.0,67.31910143864211
44.0,68.57807294357704
45.0,67.22890181096786
46.0,67.30977954211394
47.0,67.70131631815019
48.0,67.35514610484657
49.0,68.53749300207838
50.0,69.30968116764033
51.0,69.4698564582535
52.0,68.75460403949667
53.0,68.79280998620268
54.0,69.54369098400157
55.0,67.60486880718176
56.0,67.75226194404212
57.0,69.89226985611522
58.0,68.69947349294965
59.0,66.80628160020571
60.0,66.92723724168425
61.0,67.00530782244121
62.0,67.63205234624328
63.0,68.48877293058007
64.0,67.78705665896769
65.0,68.73214324741443
66.0,69.39100767138746
67.0,68.75894792971214
68.0,68.45264368915474
69.0,67.62984354854359
70.0,67.34803400803236
71.0,66.4828245909968
72.0,67.80599187775303
73.0,69.9723171641671
74.0,67.55913842427955
75.0,66.47417946783037
76.0,67.17341095500218
77.0,67.33044719853733
78.0,66.98500844982311
79.0,67.50259490752092
80.0,68.53139005357784
81.0,68.23986279476992
82.0,67.79392202219843
83.0,68.31663091208802
84.0,68.18901597714697
85.0,67.81111714423719
86.0,68.95056602162502
87.0,68.35675067944709
88.0,68.66667503746433
89.0,69.90244017259425
90.0,69.3154636713962
91.0,68.35983977810292
92.0,69.05430746007676
93.0,70.57821447546445
94.0,70.38193754417202
95.0,69.7490952070927
96.0,70.22116140830003
97.0,68.70948401938614
98.0,65.46969837194872
99.0,65.15855446972999
100.0,67.4068845948307
101.0,66.96345032166789
102.0,66.13576322878436
103.0,67.46908154564946
104.0,67.05746290688074
105.0,66.74399232904796
106.0,67.70849021642863
107.0,67.81917089653184
108.0,67.11711969058221
109.0,67.75496355135988
110.0,66.8165928780644
111.0,65.94418018283663
112.0,68.41921989916328
113.0,69.85062289561387
114.0,68.35202296075086
115.0,68.03892264842641
116.0,69.10868112506182
117.0,68.77314488686088
118.0,69.20393011437821
119.0,67.86245372908222
120.0,67.25863350733944
121.0,67.3060724246069
122.0,66.63187740763078
123.0,68.04841957021003
124.0,69.00077526694552
125.0,68.52881807680302
126.0,67.06119365012225
127.0,66.22278157372946
128.0,67.05784803987545
129.0,68.19584016856194
130.0,69.34814638638285
131.0,69.2697529382755
132.0,69.67393633791126
133.0,70.08722315671636
134.0,67.2785642219146
135.0,67.67533190813899
136.0,69.34565945504062
137.0,67.43042904915586
138.0,66.79885628495383
139.0,70.05687106927657
140.0,71.64174167824842
141.0,70.04962244694798
142.0,67.77757819034741
143.0,66.78230198481819
144.0,67.95441830432434
145.0,66.9491772746438
146.0,66.75629811437958
147.0,68.15228743018076
148.0,66.79115316447309
149.0,66.63448376476971
150.0,68.45701592306935
151.0,69.09494711620044
152.0,68.56898189923186
153.0,67.19800538640865
154.0,66.3959412247526
155.0,68.77692110923722
156.0,68.36291264957035
157.0,67.68296079283331
158.0,68.99338921660956
159.0,69.63858078012595
160.0,68.81920004697096
161.0,66.61063245573912
162.0,65.87368655643225
163.0,66.72061560844946
164.0,68.53377903390034
165.0,67.11247632211612
166.0,66.36556244057965
167.0,67.54335086538208
168.0,67.37220761300306
169.0,66.8401318489544
170.0,66.62961699290398
171.0,67.53888414208495
172.0,68.51609731469219
173.0,67.96812368378433
174.0,66.74936025917688
175.0,69.11063031989747
176.0,70.1284546600715
177.0,67.3692562064648
178.0,66.48197777921959
179.0,65.95851160245599
180.0,66.22908124008416
181.0,66.74744805192535
182.0,66.53077576561684
183.0,66.35759167946958
184.0,67.53788034304631
185.0,67.49337542353757
186.0,66.31648090882058
187.0,67.11897741240479
188.0,67.51118927328514
189.0,66.89580900382057
190.0,67.42534593621289
191.0,68.86421739795851
192.0,68.01484433274143
193.0,66.73151161622329
194.0,67.32357838606072
195.0,68.34312966567919
196.0,67.82711019894496
197.0,66.25151312608575
198.0,67.02873404832803
199.0,67.95557660859596
200.0,69.42791855526181
